,PK_S1,PK_S3,PK_S5,PK_S7
OG0004791,20.45812123,24.23162295,22.04450151,20.86672421
OG0004792,0.088490617,2.37305088,3.431816893,21.65724535
OG0004793,77.12639751,41.40314096,35.4367563,38.02308698
OG0004797,23.47518376,11.58737359,0.769058307,0
OG0004798,16.5733989,12.77987346,14.54202567,13.47052232
OG0004799,18.93027292,19.88302548,13.55208009,17.07234488
OG0004800,6.965480013,15.75644867,17.57104808,8.082212715
OG0004802,23.8561973,15.27440486,13.4882825,13.48879766
OG0004803,8.199009123,167.5583534,54.63093141,95.47353407
OG0004804,19.6663944,10.51096305,8.904479603,8.191156029
OG0004806,34.68014145,34.92456732,35.27752883,25.47279199
OG0004807,14.09378404,14.22786025,8.129512369,7.495080251
OG0004809,4.202137224,17.5547534,14.85290176,12.99954154
OG0004810,49.7288301,13.02679357,11.06692413,11.41612578
OG0004812,8.6081908,14.56312472,2.611928767,1.951787542
OG0004816,28.54746518,36.1728763,44.29937512,34.83092965
OG0004817,24.20606035,6.054898998,2.999877245,1.943830044
OG0004818,7.790708779,3.349217787,2.623408997,2.235075628
OG0004819,0.498134553,3.086696742,15.12157547,64.12164433
OG0004820,12.64037257,15.31588346,13.31774552,12.4399003
OG0004821,5.042436998,15.18236494,27.84280144,42.51426498
OG0004822,148.3166095,592.8988046,1046.441193,883.3541951
OG0004824,13.00639625,6.947791996,4.359979509,4.024056744
OG0004825,6.220859613,4.750995136,4.79852352,4.140245916
OG0004826,0.029419849,0.118322972,0.11622133,0.13426397
OG0004829,19.95129664,8.224410886,10.56709389,10.81065505
OG0004830,61.13427345,76.76979315,83.24007974,69.56256096
OG0004832,0.173581903,8.711123436,22.38845651,36.26594987
OG0004835,37.48857895,36.17766933,30.33779825,14.85019742
OG0004838,5.004896933,21.5439351,39.19461997,47.82059924
OG0004839,23.91931422,37.30823238,74.32571606,61.1982289
OG0004840,189.0546607,972.3415049,1179.500782,700.7722377
OG0004841,15.8678335,141.5896852,142.8453989,109.3766363
OG0004843,22.62452812,46.51454283,70.10455234,51.57262567
OG0004847,8.485173925,26.30710246,36.30355617,64.43796379
OG0004848,8.253492382,21.01091586,15.56688035,13.69707614
OG0004852,7.653250759,7.185814814,5.338420877,6.515877829
OG0004854,11.871838,10.68263918,29.65946231,30.75549391
OG0004856,0.192524816,3.682751617,1.97301606,1.341361044
OG0004861,0.18411384,1.146779419,1.559769471,5.207901151
OG0004864,19.28168181,23.38469468,37.40145038,62.88945951
OG0004865,6.789440216,4.389901879,3.724283974,2.716364842
OG0004867,7.141522851,5.989031601,6.223921201,8.098014357
OG0004873,19.67848365,79.15156716,51.24246543,37.66888874
OG0004877,98.6807606,12.9266309,9.694023778,2.114899823
OG0004878,0.125438756,1.011936119,8.962143055,23.92627592
OG0004879,12.94242286,7.249049533,8.55472569,9.500986139
OG0004881,6.060204598,4.620723565,19.78959855,27.69234421
OG0004883,8.009575126,46.08646818,51.80809611,72.94756916
OG0004885,19.9329782,20.65723771,17.16882575,16.76469472
OG0004886,2.456838173,13.56109854,46.80668757,52.52198104
OG0004887,4.574808629,10.15020718,23.05112372,59.21636548
OG0004891,8.016408051,7.414012538,8.225121367,9.748913398
OG0004892,38.50087147,47.71452838,56.15283926,63.80506236
OG0004893,10.34422546,18.88998763,25.21497066,26.96386041
OG0004895,27.84536747,14.59422928,13.85155933,10.78062391
OG0004897,30.96374779,26.64270198,26.31390109,42.31296154
OG0004899,0.588443089,9.232769305,7.329451768,8.20361005
OG0004900,24.91037912,42.35973604,30.12222085,19.05071079
OG0004901,9.152183745,4.764159294,3.436981527,3.258056664
OG0004903,23.30692908,3.237934717,5.572963157,17.52703992
OG0004904,10.56230189,7.095463311,6.858075205,7.242272993
OG0004908,6.629081115,9.117899989,7.13200525,5.863025831
OG0004909,5.320167487,6.077517923,10.26772744,13.58405345
OG0004910,17.78829126,9.021833959,11.14836834,12.2908295
OG0004911,18.99339344,25.50224136,36.82633401,41.13491908
OG0004915,4.741392162,4.963586711,4.562796857,5.03445725
OG0004916,130.802835,60.86100115,52.64239515,61.69107006
OG0004917,1.624900679,50.07063844,86.40581734,112.937889
OG0004918,170.6063129,931.4422887,2679.999966,1632.719134
OG0004919,12.67525754,46.31574101,59.21362548,42.37528731
OG0004920,21.93842173,37.46776862,45.51496816,21.21482134
OG0004921,2.109668149,2.73949735,7.028769367,9.858872683
OG0004927,29.52631437,18.7900427,14.78631101,16.99254576
OG0004928,0.734709175,3.120387456,1.192445964,7.522009198
OG0004931,64.86173388,48.41062706,47.3105768,50.24134438
OG0004933,48.22923141,26.12060487,24.04541976,25.32666067
OG0004935,28.69703375,17.38985868,19.72711127,24.45927593
OG0004936,17.64468578,10.74437557,12.68369411,13.94768127
OG0004937,4.125873548,5.45549604,5.612830947,8.245124789
OG0004939,13.59415516,10.59087435,6.162191915,6.3621748
OG0004940,13.49268158,10.86681059,7.497838268,5.697170884
OG0004942,41.26168889,20.68485689,18.44611306,17.58539024
OG0004943,9.03663545,5.779562461,7.009725796,11.72908953
OG0004945,0.095045893,1.306739693,3.215614106,11.69778988
OG0004948,2.786053638,2.342284001,2.084734229,2.691487452
OG0004951,2.715248772,4.295470126,8.251383324,25.16476554
OG0004952,63.75234323,28.84131126,18.42095438,21.00286116
OG0004954,2.249771628,2.512912723,8.716585641,12.34493271
OG0004955,30.05706356,36.21937011,15.34165887,4.94578242
OG0004956,33.6178878,125.9969964,162.3850616,95.2157924
OG0004958,0,0,0,0
OG0004959,8.118978139,5.301367268,4.56553079,6.50400748
OG0004961,2.0099516,34.39597755,15.91747401,16.39449089
OG0004962,26.55492912,12.63546715,13.00091828,16.29034353
OG0004964,0.023735158,0.154193601,0.053835131,0.060010389
OG0004966,22.19936393,11.00800087,10.93094644,16.45018096
OG0004970,7.757492556,6.833820412,5.914979392,7.565780935
OG0004971,12.67598847,3.344582234,5.381540464,2.460754953
OG0004972,9.227733472,11.2021524,38.80313994,58.52415267
OG0004974,5.993305362,6.672627771,4.620522689,4.436690323
OG0004976,2326.582999,1302.488082,1489.11522,777.20954
OG0004977,33.8683264,25.50017192,26.79431115,20.71045852
OG0004978,23.93349724,122.7074852,329.0940376,452.0724224
OG0004979,13.63535173,19.53071424,14.46456395,9.347583351
OG0004980,6.273464374,5.668335738,7.265169107,7.169068363
OG0004982,11.2719198,30.60311592,77.8134109,111.2673622
OG0004983,0.767194888,9.244270677,15.81575143,30.31552761
OG0004984,20.90062723,17.63841982,18.33509774,22.01228896
OG0004985,21.45166871,15.41565871,13.96082728,12.02210399
OG0004986,11.38939573,4.828301793,4.867112943,6.395831035
OG0004988,47.47960306,30.6379609,31.3711222,42.06175089
OG0004989,0.108395743,0,0,0.048879402
OG0004990,23.63527833,0.033214375,0.009934714,0
OG0004991,17.35676161,14.20191296,12.13206295,16.53853855
OG0004993,4.795995281,4.001558613,3.636770832,7.004675258
OG0004994,61.98097145,31.63621307,33.69097326,38.93248647
OG0004996,18.40289467,22.32108003,15.5691108,21.20880417
OG0004997,7.500511089,5.602545043,5.387139784,4.840286746
OG0004998,12.89797152,47.00541245,53.38714723,25.29595006
OG0005001,4.13058888,4.326641983,5.120606091,6.250358831
OG0005003,186.0814353,1496.821893,3553.214831,4238.182531
OG0005004,11.33311137,6.712958243,8.23255303,9.481853479
OG0005005,71.50013184,59.42696785,72.38664662,37.23694056
OG0005006,7.821598372,10.13403563,9.428475776,11.26759698
OG0005009,56.01703819,67.736401,20.25284837,14.86313339
OG0005011,10.3227649,6.370610589,5.091579322,8.192111701
OG0005014,42.70131588,61.90759356,51.06161192,37.54369773
OG0005016,14.12951844,30.13189037,73.25088367,75.93028614
OG0005017,25.99051155,64.11126691,69.84517592,44.69058774
OG0005019,0.198453963,12.02637578,5.039205215,5.877810734
OG0005020,28.85651945,21.84540839,29.56512508,25.93636407
OG0005023,376.7940106,1586.246068,2572.4758,1273.05805
OG0005024,163.1178169,161.5849475,124.1696422,141.1480454
OG0005026,2.84063587,12.05339257,22.67025348,22.33437353
OG0005028,35.66054514,17.90995925,17.60411787,16.62773575
OG0005029,705.7488918,882.6354488,422.2916723,414.4987242
OG0005030,3.834679562,7.346132532,6.741814604,9.961740462
OG0005031,8.390093628,6.415525472,7.608989745,6.409611907
OG0005032,12.45430136,12.86059489,6.449996923,9.855149281
OG0005033,6.921890775,4.177100449,3.407179543,3.098622716
OG0005034,10.54262773,11.09742243,13.65454208,11.1117981
OG0005035,12.596636,16.18785665,9.664373949,7.665895948
OG0005036,16.9832679,11.91983785,19.35855655,23.99426829
OG0005037,107.0442627,63.13451345,60.00415678,52.82339331
OG0005039,28.12532998,43.14830406,36.66907913,20.59762398
OG0005040,10.92805941,9.081334623,11.28490503,13.39369729
OG0005042,15.99509907,6.645419964,6.6421565,5.836424505
OG0005043,20.98621606,13.33663942,12.18764196,15.60054278
OG0005044,4.672157152,23.58800898,17.27590186,24.30528266
OG0005045,0.227415539,15.75578425,19.8094532,26.08593598
OG0005046,22.02965429,22.20933813,33.6617993,32.41978372
OG0005047,4.608082971,10.65399515,3.486524115,1.50649185
OG0005050,4.741843666,6.497048539,6.883738937,12.23545556
OG0005051,25.63937102,23.25484002,23.52368451,16.29112638
OG0005052,0.068545721,0.080956977,0,0
OG0005053,16.97094684,24.34529274,17.23178953,6.741217819
OG0005054,10.49923266,6.274826582,5.550287525,5.472376114
OG0005055,22.16968352,18.7887211,11.5571966,15.07319896
OG0005056,13.2779443,10.25085219,9.933145669,7.182588266
OG0005057,18.29284588,17.02592691,17.20140273,23.60248846
OG0005058,9.837037422,8.71095417,8.265641078,8.78395165
OG0005060,5.119412147,0.899884181,0.819742539,1.033989155
OG0005061,2.006061509,4.766925081,4.531409859,3.518727155
OG0005062,30.48762856,13.77117535,13.45198436,12.62748808
OG0005064,7.053788957,10.71683265,15.04931795,14.21130808
OG0005069,4.004337548,3.012184376,2.744926462,3.027391112
OG0005071,29.0132591,12.55603294,11.66248182,11.4361841
OG0005073,100.8063688,49.89866315,36.54986405,14.4373825
OG0005074,2.843206396,33.8332229,10.50962674,26.08687544
OG0005078,4.524173583,0.80182811,0.195403533,0.11125776
OG0005079,28.90536295,16.82184602,23.16104733,18.5938342
OG0005080,15.2163367,12.30984837,17.62294125,22.18780708
OG0005081,155.3458242,95.79316874,96.39062416,96.25652972
OG0005082,3.494425829,101.5417637,76.73192659,28.84668604
OG0005084,4.498502142,10.66186477,17.15136991,22.75619338
OG0005087,3.976775261,45.62832903,15.22968461,6.684275326
OG0005088,72.64276145,50.71641074,33.7745754,35.91761686
OG0005090,2.811752396,14.68571576,9.422314437,15.10145768
OG0005091,105.7114982,56.79179474,49.42558788,47.69204828
OG0005092,29.47364467,30.91918447,48.39479344,50.84311575
OG0005093,103.3586856,52.57511345,51.12738417,44.62080961
OG0005094,11.63272575,25.05999844,21.41626274,25.88104932
OG0005095,16.15082611,11.34988012,13.45924044,14.07147519
OG0005098,6.762013735,5.406631781,8.052252193,7.657700278
OG0005099,6.056245185,7.830686845,9.206962705,12.36050586
OG0005101,167.9955586,162.5137522,12.50630286,11.38767578
OG0005102,9.793603253,15.60708636,17.30117419,34.826368
OG0005103,5.841605861,14.232748,8.687959289,6.221455165
OG0005105,438.2315335,286.5289911,240.0712623,252.4687716
OG0005106,29.91912056,33.56681863,28.04587894,23.72862764
OG0005108,5.346493878,8.848333337,16.22901422,30.85761272
OG0005109,0.643238548,45.12450265,49.77985802,28.66388204
OG0005110,0.286973429,559.1398928,1099.176525,702.6454508
OG0005111,11.64642689,5.923955882,5.975709759,7.431748478
OG0005113,41.47005686,26.43331535,39.11632854,21.92992012
OG0005115,39.79672897,14.29015977,14.73268898,12.33894725
OG0005116,0.22733887,0.993302752,0.541741058,0.662806454
OG0005119,2.253288996,76.57570206,22.34355393,17.7587544
OG0005120,12.47934439,11.53211647,4.097737097,3.500337086
OG0005122,162.404958,66.2579665,39.94100332,38.2259572
OG0005124,16.16961198,20.81742001,16.99104843,12.4459741
OG0005126,62.95996154,43.21741049,45.44175615,35.76815899
OG0005127,155.835461,382.8151242,390.105124,289.8261833
OG0005128,29.68999428,37.33994824,27.009198,23.43553528
OG0005129,6.933333365,5.779677444,7.072263114,8.323584977
OG0005130,8.977824908,7.553531114,7.543492202,8.650163941
OG0005131,7.815691178,5.461891135,6.667236827,4.524753527
OG0005132,57.92954125,49.18176924,19.58298699,9.130535848
OG0005135,9.511077499,6.507033888,3.932887132,1.071400188
OG0005136,23.07700109,8.685247271,3.278393731,1.080316343
OG0005138,14.39604118,11.79448139,9.611692168,11.24718811
OG0005139,11.07590687,3.808179717,2.492301944,2.695018817
OG0005140,3.348054918,8.564866003,30.13946112,84.20527692
OG0005141,212.739169,137.9783886,116.4030965,96.05403001
OG0005144,39.56837737,25.55070088,36.25421806,41.06577421
OG0005145,173.6706975,124.8239101,120.6067348,89.86984036
OG0005146,16.88861806,7.659794973,8.603338998,10.72210144
OG0005148,10.15218057,22.12698544,41.16021144,75.7929106
OG0005150,50.41920433,51.09937621,46.88672234,54.24827968
OG0005152,23.54079316,15.59016664,14.45956548,17.5049534
OG0005153,16.92171078,9.975245555,9.716719368,15.39327483
OG0005155,9.591577751,3.736181494,3.638841152,4.358558419
OG0005156,33.10044624,55.94038636,59.93506418,38.96523849
OG0005157,6.483930775,10.6496876,11.42133716,13.19979238
OG0005159,18.06191616,6.389219023,3.803915077,4.376428402
OG0005160,2.369407551,0.868439714,1.402849273,1.1801983
OG0005161,308.5337129,534.7767907,528.3306788,301.1492239
OG0005162,51.64402745,59.54535456,82.48354585,131.2077303
OG0005164,12.55846053,9.415568667,8.397631731,9.676793915
OG0005165,12.1815674,2.93843697,2.902235444,3.099704418
OG0005168,2.144852664,16.0551143,9.246828199,3.985949389
OG0005170,9.429614192,13.3699938,13.07731597,15.61219609
OG0005172,30.23484957,129.5442064,249.6776334,236.4916171
OG0005173,15.5515437,5.146619527,5.109556451,4.859258836
OG0005175,36.97422048,12.33205628,10.46029769,7.974766544
OG0005176,267.5335456,126.4676157,112.3029999,91.06439098
OG0005177,2.960404559,2.196741084,2.140336774,3.448841737
OG0005178,73.39094774,99.83898649,94.16574998,45.54259738
OG0005179,12.4080489,10.09798229,9.008410433,11.87424146
OG0005182,6.861393345,14.49373832,14.9346225,13.06128085
OG0005183,19.16454736,10.21006014,14.11639388,13.72439677
OG0005184,6.390012241,6.787428924,8.105523627,6.538443124
OG0005186,0.040440268,0.322782919,4.188598765,9.647544415
OG0005188,155.8485538,64.83889633,57.37681166,47.01726774
OG0005189,48.85062894,43.54284162,40.41556742,53.03205659
OG0005191,77.74798022,44.87561857,64.27860689,52.23681262
OG0005193,33.7408307,19.75705274,15.39679018,17.08564073
OG0005194,7.352337931,15.97792925,16.84540371,22.39438196
OG0005195,28.16290351,21.26094402,23.54545693,23.09772269
OG0005196,5.151509789,14.58500411,9.545098177,9.849641695
OG0005197,3.287021332,5.052634976,4.534323826,4.691334961
OG0005199,1.393049177,9.460577595,13.45328673,14.32890158
OG0005201,1.648463946,0.800459541,0.204447612,0.256883801
OG0005203,165.0883672,96.47290195,108.3687447,98.08081687
OG0005207,18.90258635,69.14460905,58.6864513,73.25734352
OG0005208,0.189163754,2.261278984,6.426149859,11.16460203
OG0005209,12.02089012,13.46564617,11.87416394,10.85535878
OG0005210,113.222466,441.8131149,1265.400053,2292.53968
OG0005211,6.54304567,5.168718913,4.813502489,6.389695657
OG0005212,216.9964906,155.4608923,214.3406124,191.5889518
OG0005214,31.2949121,16.5483501,17.31750282,22.21690959
OG0005215,22.03586997,26.80939135,37.82952106,45.10919065
OG0005217,1.123712831,2.021794751,16.57158151,52.50200232
OG0005218,31.15543873,48.97248698,60.86230722,77.21811564
OG0005220,146.8668685,86.92056244,99.00596572,77.67823444
OG0005222,7.289797434,4.744196981,3.251191355,2.988914761
OG0005223,57.71919661,536.508882,378.3212232,106.0871055
OG0005224,7.980333648,6.344871682,4.187545618,2.092131447
OG0005226,2.601719372,12.04068987,66.21758834,98.95896878
OG0005227,29.42407619,32.26915331,22.85668569,22.15593923
OG0005228,1285.465917,1010.793203,808.3938862,375.4584665
OG0005229,155.5691764,80.16356863,83.01651434,104.0190988
OG0005230,5.258609856,14.31539873,18.18335964,11.18724437
OG0005232,12.93246593,10.25555729,5.254041006,4.411044341
OG0005233,64.49155852,35.16227814,28.10450553,31.74458193
OG0005235,39.82122589,17.92807098,21.43412444,17.28345769
OG0005236,0.870360187,13.29628349,21.14481129,58.90866865
OG0005237,34.78396406,71.32516421,107.0705988,149.7878236
OG0005239,268.5861778,116.9479137,107.1022344,77.16092872
OG0005240,7.647739788,16.06723508,14.290226,9.753216381
OG0005241,3.146267315,4.554202716,1.90701213,2.025976889
OG0005243,8.626781155,5.092314351,5.177770465,7.490327211
OG0005245,11.05961036,11.63017832,7.649933633,7.965991718
OG0005246,0.314631588,147.7621789,50.41960456,35.97029745
OG0005247,20.08502338,17.46474726,16.7222615,19.41737433
OG0005249,28.54382165,43.10699359,16.50654813,10.74877844
OG0005250,12.32193106,6.931794892,8.195490367,10.87167341
OG0005251,107.1887529,118.8743551,74.06569038,69.20620693
OG0005252,57.98300976,56.78298495,87.11118948,110.8713921
OG0005253,0.282379582,1.705637381,1.609577609,7.852774327
OG0005255,6.690428071,1.887248943,0.944747584,1.133702899
OG0005256,6.519672872,28.99880274,78.14999448,70.04194869
OG0005257,65.59051864,40.81293882,46.99924734,37.30859319
OG0005261,38.82413701,18.27148269,18.04860333,18.16956106
OG0005263,18.62241319,12.37596088,7.288497385,7.143831174
OG0005264,6.833218323,3.448844919,7.30258445,10.90918797
OG0005265,104.5058934,80.80020834,109.2016111,119.1597849
OG0005266,9.59174924,6.50787382,6.739314251,8.431793482
OG0005270,22.01272489,18.32819948,13.52626903,8.002511457
OG0005271,0.277390785,8.017167555,18.58309375,14.19829841
OG0005272,34.02000687,18.70934301,13.80230334,15.74091133
OG0005274,27.26090205,23.86018484,34.61195113,30.53183796
OG0005278,51.63653182,24.51494588,22.71257277,23.85567717
OG0005279,8.596554016,15.5345571,29.93923019,41.97657661
OG0005280,0.255982638,25.12020044,35.76960478,63.1146085
OG0005281,32.09565216,32.93320238,31.11578577,31.4537002
OG0005282,12.80397886,4.649085794,4.558301594,5.598990442
OG0005283,18.50422247,8.262993987,10.42944335,12.65802106
OG0005284,0.351892259,0.180608274,7.312209301,14.84248087
OG0005285,27.27201192,26.2735656,23.96898988,12.76425967
OG0005286,0.941661375,11.87138122,99.00018305,246.4331477
OG0005287,4.6788539,4.385523005,4.768491515,5.310718359
OG0005289,42.10933586,24.78970731,38.82026273,4.315843483
OG0005290,45.31727436,39.70623735,69.89146641,71.82467135
OG0005291,21.88341075,14.91289237,11.65575531,12.34669998
OG0005292,8.106029497,5.513967503,4.6373156,4.387810875
OG0005293,8.818117461,4.98212141,6.086585926,5.770592536
